id,prix
20189001,/1;1147/2;1379
20189002,/1;1134/2;1379
20200001,/1;1130/2;1380
20200002,/1;1150/2;1380
20200006,/1;1150/2;1380
20200008,/1;1160/2;1390
20200011,/1;1290/2;1530
20213003,/1;1120/2;1360
20213004,/1;1120/2;1360
20213005,/1;1120/2;1360
20214001,/1;1180/2;1410
20215001,/1;1120/2;1360
20217001,/1;1140/2;1370
20217004,/1;1120/2;1360
20217005,/1;1160/2;1390
20218001,/1;1120/2;1359
20218004,/1;1129/2;1365
20218006,/1;1120/2;1369
20218007,/1;1150/2;1380
20218008,/1;1120/2;1359
20220001,/1;1190/2;1410
20220002,/1;1180/2;1400
20220003,/1;1180/2;1400
20220004,/1;1180/2;1400
20220005,/1;1190/2;1410
20221001,/1;1100/2;1330/3;1090
20222001,/1;1160/2;1390
20224001,/1;1170/2;1390
20228001,/1;1160/2;1390
20230002,/1;1100/2;1330
20230003,/1;1120/2;1360
20230005,/1;1120/2;1360
20230006,/1;1120/2;1340
20230008,/1;1100/2;1330
20230009,/1;1140/2;1370
20235001,/1;1150/2;1360
20240001,/1;1100/2;1330
20240002,/1;1100/2;1330/4;1100
20240003,/1;1100/2;1340
20240004,/1;1080/2;1330
20240005,/1;1110/2;1330
20243001,/1;1080/2;1320/4;1080
20245001,/1;1190/2;1420
20250001,/1;1150/2;1380/4;1000
20250002,/1;1140/2;1380
20250003,/1;1120/2;1350
20250006,/1;1110/2;1350
20250007,/1;1150/2;1390
20260001,/1;1190/2;1420/4;1070
20260002,/1;1190/2;1410
20260003,/1;1190/2;1420
20260005,/1;1190/2;1420
20270001,/1;1140/2;1370
20270003,/1;1140/2;1370
20290002,/1;1140/2;1380
20290003,/1;1140/2;1380/4;1020
20290006,/1;1140/2;1370
20290008,/1;1140/2;1380
20290009,/1;1150/2;1380
20538001,/1;1170/2;1400
20600002,/1;1150/2;1380
20600003,/1;1150/2;1350
20600004,/1;1150/2;1380
20600005,/1;1150/2;1380
20600006,/1;1150/2;1380
20600007,/1;1150/2;1380/4;1020
20600009,/1;1150/2;1380
20600010,/1;1150/2;1380
20600011,/1;1150/2;1350/4;1020
20620001,/1;1160/2;1380
20620002,/1;1150/2;1390
20620004,/1;1160/2;1390
21000001,/1;997/2;1265/5;1219/6;1279
21000003,/1;997/2;1265/5;1219/6;1279
21000005,/1;997/2;1265/5;1219/6;1279
21000006,/1;1074/2;1339/6;1389
21000009,/1;995/5;1224/6;1294
21000010,/1;995/5;1224/6;1294
21000011,/1;985/5;1220/6;1292
21000012,/1;995/4;629/5;1219/6;1286
21000013,/1;1097/2;1349
21000016,/1;1097/2;1349
21000017,/1;1099/2;1356
21000021,/1;1099/2;1356
21000022,/1;1015/5;1239/6;1309
21000023,/1;999/2;1260/5;1228/6;1288
21000025,/1;1099/4;769/5;1322/6;1422
21000026,/1;1102/5;1307/6;1407
21000027,/1;1092/5;1312
21000029,/1;1087/5;1316/6;1416
21100001,/1;999/2;1259/6;1299
21110001,/1;1020/2;1278/6;1291
21110002,/1;1097/2;1357/6;1407
21110003,/1;1039/5;1250/6;1309
21110005,/1;1000/2;1280/6;1300
21120001,/1;1072/2;1295/6;1349
21120002,/1;1090/2;1330/5;1310/6;1370
21120003,/1;1090/2;1290/6;1340
21120004,/1;1099/2;1345/6;1389
21120005,/1;995/2;1263/5;1226
21121001,/1;1005/2;1265/4;649/6;1285
21121003,/1;999/2;1266/5;1228/6;1286
21121005,/1;999/2;1266/5;1228/6;1286
21121007,/1;997/5;1219/6;1289
21130001,/1;997/5;1219/6;1289
21130003,/1;992/2;1250/6;1299
21130004,/1;988/2;1247/5;1210/6;1249
21130005,/1;1179/4;839/5;1389
21130006,/1;1190/4;840/5;1390
21140001,/1;1029/2;1269/6;1317
21140002,/1;1140/2;1420
21140003,/1;1029/2;1269/5;1239
21150001,/1;1019/2;1319/6;1349
21150002,/1;1049/2;1299/6;1329
21160001,/1;999/2;1259/4;629/5;1219
21160002,/1;999/2;1259/4;629/5;1219
21160003,/1;980/2;1250/3;490/4;629/6;1291
21160004,/1;1107/4;769/5;1295/6;1395
21170001,/1;998/2;1258/6;1298
21190001,/1;998/2;1258/6;1298
21190002,/1;999/2;1266/6;1288
21190003,/1;999/2;1266/6;1288
21190005,/1;999/2;1266/6;1288
21190006,/1;1154/4;829/5;1364/6;1464
21190007,/1;1154/4;829/5;1374/6;1474
21200001,/1;1029/2;1309/6;1319
21200002,/1;1079/4;749/5;1319
21200003,/1;1031/5;1230/6;1328
21200004,/1;1039/2;1315/6;1329
21200005,/1;1029/5;1228/6;1319
21200006,/1;1029/2;1309/6;1329
21204001,/1;1102/5;1322/6;1422
21209001,/1;1100/5;1300/6;1400
21210001,/1;1040/2;1285/5;1265/6;1326
21210003,/1;1082/5;1317/6;1417
21220001,/1;1354/4;930/5;1499/6;1579
21220002,/1;1144/4;783/5;1354/6;1454
21220003,/1;989/2;1256/6;1289
21220004,/1;1144/5;1364/6;1444
21230001,/1;1019/2;1289/6;1331
21230004,/1;1049/2;1329/6;1379
21230005,/1;1019/2;1289/6;1325
21240001,/1;1019/2;1289/6;1325
21240003,/1;999/2;1275/5;1219/6;1289
21240004,/1;999/4;659/5;1219/6;1292
21250001,/1;989/2;1317/6;1382
21250002,/1;1149/2;1399
21250005,/1;1164/4;797/5;1384/6;1464
21250006,/1;998/2;1258/6;1298
21250009,/1;1164/5;1384/6;1464
21260001,/1;1016/2;1288/6;1329
21270001,/1;1043/2;1310/6;1350
21300001,/1;986/2;1255/4;619/6;1279
21300004,/1;1029/2;1266/6;1305
21300006,/1;1029/2;1266/6;1305
21300007,/1;987/5;1215/6;1287
21310003,/1;1019/2;1304/6;1325
21320001,/1;1019/2;1289/6;1349
21320002,/1;1019/2;1289/6;1349
21320004,/1;1009/2;1285
21320005,/1;1154/4;797/5;1374/6;1454
21320006,/1;1060/2;1330/6;1380
21320007,/1;1179/5;1399/6;1490
21340001,/1;1045/2;1315/6;1329
21340002,/1;1230/2;1470
21350001,/1;1059/2;1288/6;1328
21360001,/1;1025/2;1301/6;1320
21360003,/1;1144/4;833/5;1354/6;1444
21360004,/1;1164/4;797/5;1384/6;1464
21370001,/1;995/2;1269/6;1299
21390001,/1;1055/2;1295/6;1367
21400001,/1;1029/2;1285/6;1330
21400002,/1;1090/5;1310/6;1410
21400003,/1;1099/2;1358/4;752
21400005,/1;1020/2;1299/5;1269/6;1330
21410001,/1;993/3;509/5;1229/6;1299
21430003,/1;1035/2;1305/6;1340
21460002,/1;1119/2;1321/6;1459
21460003,/1;1041/2;1297/5;1290/6;1341
21490001,/1;1041/2;1297/5;1290/6;1341
21490002,/1;1041/2;1297/5;1290/6;1341
21490003,/1;1144/4;829/5;1364/6;1464
21500002,/1;1097/5;1322/6;1422
21500003,/1;1097/5;1322/6;1422
21500004,/1;1029/2;1269/5;1239/6;1329
21500005,/1;1029/2;1269/5;1239
21510001,/1;1099/2;1358
21530002,/1;1079/2;1375
21540001,/1;1018/2;1278/6;1339
21540002,/1;1018/2;1277/5;1239
21560001,/1;989/2;1295/3;499/5;1199/6;1286
21600001,/1;1100/5;1320/6;1420
21600003,/1;1143/2;1367/6;1418
21600004,/1;1036/2;1279
21640001,/1;1124/5;1329/6;1429
21700001,/1;999/2;1269/6;1299
21700004,/1;1025/3;559/5;1260/6;1299
21700005,/1;1099/2;1335/4;757
21700006,/1;999/2;1269/6;1299
21800001,/1;999/2;1268/6;1321
21800002,/1;995/2;1265/6;1279
21800006,/1;995/2;1265/6;1279
21800007,/1;999/2;1265/5;1219/6;1299
21800008,/1;995/2;1265/5;1229
21800009,/1;997/3;509/5;1235/6;1305
21850001,/1;997/3;509/5;1235/6;1305
21850002,/1;999/2;1256/5;1219/6;1279
21910001,/1;1019/2;1276/6;1320
22000001,/1;980/2;1279/4;699/6;1299
22000002,/1;998/2;1279/5;1250/6;1305
22000003,/1;1109/2;1377
22000004,/1;1109/2;1377
22000005,/1;1090/5;1290/6;1390
22000009,/1;1090/5;1290/6;1390
22000010,/1;1096/5;1292/6;1392
22000011,/1;979/3;759/4;702/5;1217/6;1309
22100001,/1;979/2;1245/6;1285
22100004,/1;979/2;1245/3;798/5;1235
22100005,/1;1150/2;1380
22100006,/1;979/2;1239/6;1289
22100007,/1;979/2;1239/6;1289
22100008,/1;1119/4;720/5;1339/6;1429
22100009,/1;1076/5;1334/6;1434
22104001,/1;979/2;1245/6;1285
22110001,/1;979/2;1245/6;1285
22110002,/1;975/2;1249/6;1289
22110003,/1;975/2;1269/4;669/6;1301
22120001,/1;979/2;1279/4;799/6;1329
22120002,/1;1120/2;1400/4;720/5;1380/6;1430
22120003,/1;1049/2;1350/6;1380
22120004,/1;1049/2;1350/6;1380
22120005,/1;1009/2;1279/6;1349
22130001,/1;999/4;725/5;1186/6;1249
22130002,/1;999/5;1186/6;1249
22140001,/1;1070/2;1360
22140002,/1;989/2;1279/6;1299
22150003,/1;1019/5;1249/6;1339
22150004,/1;1047/2;1300/6;1379
22160001,/1;1058/2;1270/5;1260
22160003,/1;989/2;1269/3;739/6;1309
22170001,/1;989/2;1269/3;739/6;1309
22170002,/1;989/2;1269/3;739/6;1309
22170003,/1;989/2;1279/6;1299
22170004,/1;989/4;702/5;1214/6;1299
22190001,/1;979/5;1229/6;1289
22200001,/1;979/5;1229/6;1289
22200002,/1;979/5;1229/6;1289
22200003,/1;979/2;1249/4;720/5;1199/6;1279
22200004,/1;979/2;1249/6;1279
22200005,/1;1130/2;1390/6;1420
22200006,/1;989/3;739/5;1219/6;1299
22203001,/1;979/2;1249/5;1179/6;1279
22210001,/1;999/2;1238/6;1310
22220001,/1;997/2;1258/6;1328
22220003,/1;997/5;1230/6;1328
22230001,/1;1076/5;1322/6;1422
22230003,/1;1010/2;1250/6;1270
22240001,/1;1079/5;1279/6;1379
22250001,/1;999/2;1265/6;1279
22250002,/1;999/2;1265/3;587/6;1279
22260001,/1;1024/2;1299/5;1249
22270001,/1;1000/2;1299/6;1322
22290001,/1;979/2;1249/5;1179/6;1277
22290002,/1;1008/4;720/5;1310/6;1410
22290003,/1;1110/2;1380/6;1420
22300001,/1;989/2;1259/4;719/6;1279
22300002,/1;989/5;1189/6;1279
22300003,/1;989/2;1259/3;590/4;720/6;1279
22300004,/1;989/2;1259/6;1299
22300005,/1;989/5;1219/6;1279
22300006,/1;1029/5;1229/6;1319
22300007,/1;1029/2;1299/6;1319
22302001,/1;996/5;1229/6;1305
22310001,/1;1007/2;1279/6;1299
22350001,/1;1007/2;1279/6;1299
22350002,/1;1007/2;1279/6;1299
22350003,/1;1007/2;1279/6;1299
22350004,/1;999/5;1259/6;1299
22350006,/1;1019/5;1259/6;1309
22350007,/1;1019/5;1259/6;1309
22350008,/1;1100/5;1330/6;1430
22360001,/1;979/2;1279/3;759/6;1299
22370001,/1;989/2;1259/5;1229
22380002,/1;1086/2;1289/6;1325
22390001,/1;1019/2;1289/6;1319
22400001,/1;979/2;1249/6;1299
22400002,/1;979/2;1249/6;1299
22400003,/1;1227/2;1464
22400004,/1;979/2;1249/4;725/6;1294
22400005,/1;979/5;1249/6;1294
22400007,/1;989/4;723/5;1234
22410001,/1;1029/2;1309/6;1350
22420001,/1;1040/2;1290/6;1360
22430001,/1;983/2;1281/6;1304
22440001,/1;979/5;1219/6;1299
22440002,/1;980/2;1279
22460003,/1;1080/2;1310/5;1340/6;1350
22480001,/1;989/2;1269/6;1301
22480002,/1;1076/5;1303/6;1403
22490001,/1;979/2;1239/6;1280
22500001,/1;995/2;1255/6;1278
22500002,/1;1136/2;1380/4;730/6;1392
22500003,/1;995/5;1229/6;1299
22500004,/1;995/2;1250/6;1278
22500005,/1;995/2;1250/6;1278
22520001,/1;979/2;1269/6;1290
22530001,/1;992/2;1249/6;1279
22540001,/1;1180/2;1460
22540002,/1;1024/2;1279/6;1299
22550001,/1;999/2;1291/5;1299/6;1298
22560001,/1;999/2;1259/5;1219/6;1279
22570001,/1;1130/5;1340/6;1420
22570002,/1;1139/2;1409/5;1409
22580001,/1;1017/2;1272/6;1305
22590001,/1;979/2;1269/6;1289
22600002,/1;1120/2;1360
22600003,/1;1130/2;1380/4;730/6;1400
22600004,/1;970/2;1240/5;1190
22600005,/1;1170/2;1390
22600006,/1;980/2;1240/4;720/5;1190
22600007,/1;980/2;1240/4;720/5;1190
22600008,/1;1016/2;1272/6;1310
22610001,/1;1028/2;1298/6;1358
22630001,/1;1200/2;1450/6;1480
22630002,/1;995/2;1240
22640001,/1;1100/2;1380
22640003,/1;990/2;1310/5;1270
22650001,/1;1130/5;1290/6;1390
22650002,/1;999/2;1249/5;1247/6;1269
22700001,/1;1069/2;1360/3;1352/6;1402
22700002,/1;989/4;719/5;1229/6;1279
22710001,/1;999/2;1269/6;1329
22730001,/1;989/2;1259/6;1279
22800001,/1;1037/2;1299/6;1329
22800002,/1;985/2;1279/6;1299
22810001,/1;985/2;1279/6;1299
22810002,/1;1076/5;1334/6;1434
22940002,/1;985/3;759/5;1239/6;1329
22950001,/1;1150/5;1390
22950003,/1;985/2;1279/5;1227
22960001,/1;1009/2;1279/6;1299
22980001,/1;1170/2;1410/6;1430
22980002,/1;990/5;1250/6;1300
23000001,/1;999/2;1269/5;1229/6;1319
23000004,/1;1150/2;1390/4;710/6;1410
23000005,/1;999/2;1309/6;1329
23000006,/1;999/2;1269/4;690/5;1229
23000007,/1;1140/5;1380/6;1410
23008001,/1;999/2;1289/5;1239/6;1319
23110002,/1;1019/2;1309/5;1319
23130001,/1;1067/2;1353/6;1395
23140002,/1;1067/2;1353/6;1395
23140003,/1;1119/3;699/4;769/5;1329/6;1429
23150001,/1;1023/2;1269/6;1295
23160001,/1;1023/2;1269/6;1295
23170001,/1;1029/2;1309/5;1329/6;1309
23200001,/1;1042/2;1312/6;1342
23200002,/1;1019/2;1299/6;1302
23220001,/1;1010/2;1279/5;1239
23230001,/1;1029/2;1309/6;1339
23240002,/1;1090/2;1330
23300001,/1;1039/2;1319
23300002,/1;1006/2;1320/6;1340
23300004,/1;999/2;1279/5;1239/6;1309
23300005,/1;1009/2;1299/6;1339
23400001,/1;1002/2;1292/6;1322
23400003,/1;1220/2;1480
23500002,/1;1042/2;1299/6;1333
23600001,/1;1019/2;1299/6;1329
23600002,/1;1040/2;1290/6;1340
23700001,/1;999/2;1289/6;1319
23800001,/1;1014/2;1285/6;1312
24000001,/1;1007/4;720/5;1320
24000002,/1;1119/5;1340/6;1440
24000004,/1;994/5;1236/6;1309
24000005,/1;994/5;1236/6;1309
24000006,/1;994/5;1236/6;1309
24000007,/1;993/2;1263/5;1236
24000008,/1;1160/2;1430
24000010,/1;1009/5;1239/6;1339
24000011,/1;994/3;549/4;759/5;1236/6;1308
24100002,/1;994/3;549/4;759/5;1236/6;1308
24100003,/1;1170/5;1410/6;1460
24100004,/1;1130/2;1390/5;1370/6;1420
24100005,/1;1039/2;1289/6;1319
24100007,/1;1013/2;1289/6;1315
24100008,/1;1013/2;1259/6;1308
24100010,/1;1099/4;710/5;1323/6;1423
24100011,/1;1013/2;1259/3;759/4;740/5;1235/6;1340
24100012,/1;1013/2;1259/6;1299
24100014,/1;1013/4;749/5;1236/6;1306
24107001,/1;1013/2;1259/5;1235/6;1299
24110001,/1;993/2;1263/4;759/6;1309
24114001,/1;1013/2;1259/4;740/5;1235/6;1299
24120001,/1;1036/5;1248/6;1330
24120003,/1;1036/5;1248/6;1330
24120005,/1;1011/2;1278/6;1299
24120006,/1;993/3;1279/5;1249/6;1331
24120007,/1;994/4;709/5;1249/6;1332
24130002,/1;1013/2;1269/6;1299
24130003,/1;1012/2;1258/6;1298
24150001,/1;1012/2;1275/3;759/5;1241
24160001,/1;1000/2;1265/6;1308
24160002,/1;1280/2;1560
24170001,/1;1100/5;1320/6;1420
24170002,/1;1022/2;1278/6;1312
24190001,/1;995/2;1275/6;1307
24200001,/1;993/2;1274/6;1309
24200002,/1;1099/5;1312/6;1412
24200004,/1;1140/2;1390/4;710/5;1370/6;1420
24200005,/1;1019/2;1279/6;1315
24200006,/1;990/2;1259/5;1209/6;1299
24210002,/1;999/2;1263/6;1315
24210003,/1;1230/2;1500
24220002,/1;1021/2;1277/6;1311
24230001,/1;1021/2;1277/6;1311
24240001,/1;999/2;1259/6;1299
24250001,/1;1019/2;1279/6;1328
24250003,/1;1009/2;1340/5;1310
24260001,/1;1023/2;1279/6;1313
24270001,/1;1210/2;1450
24270003,/1;1279/2;1509/6;1532
24290001,/1;1018/2;1282/6;1311
24300001,/1;1014/2;1294/5;1238/6;1338
24300003,/1;1115/2;1359
24300004,/1;1014/2;1294/5;1238/6;1338
24310001,/1;1100/2;1350
24310002,/1;1009/2;1279/6;1299
24320002,/1;1170/2;1390/6;1430
24320003,/1;1170/2;1390/6;1430
24330001,/1;1170/2;1390/6;1430
24330003,/1;1110/5;1320/6;1420
24330005,/1;1100/2;1360
24330006,/1;1179/4;829/5;1399/6;1499
24340002,/1;1029/2;1289/6;1329
24350002,/1;999/2;1269
24360002,/1;1014/2;1294/5;1238/6;1338
24380001,/1;994/2;1263/5;1235
24390001,/1;1009/2;1269/3;549/4;760/5;1229
24400001,/1;990/2;1247/6;1366
24400003,/1;995/2;1286/4;820/5;1266/6;1307
24400004,/1;995/2;1286/6;1307
24400005,/1;999/2;1295
24410001,/1;1027/2;1278/6;1287
24420001,/1;1110/5;1330/6;1430
24430001,/1;993/2;1263/4;755/6;1268
24430003,/1;1170/2;1450
24440001,/1;1044/2;1294/5;1315/6;1295
24450001,/1;1019/2;1279/6;1329
24460001,/1;1270/2;1540/5;1490
24460002,/1;1120/2;1370/5;1340
24470001,/1;1057/2;1312/6;1349
24480001,/1;1150/2;1400/6;1430
24490001,/1;1150/2;1400/6;1430
24490002,/1;961/2;1239/3;759/4;795/5;1199/6;1275
24500001,/1;1210/2;1480
24500002,/1;1039/2;1299/6;1329
24580001,/1;1040/2;1290/6;1330
24590002,/1;1119/2;1340/6;1406
24600001,/1;999/2;1267/5;1227/6;1289
24600002,/1;1160/2;1460
24600003,/1;999/2;1267/5;1227/6;1289
24620001,/1;1126/2;1360
24650001,/1;993/2;1263/6;1268
24660002,/1;1180/2;1450/5;1420
24660003,/1;999/2;1263/6;1268
24660004,/1;994/2;1263/6;1309
24700001,/1;978/2;1259/4;740/6;1294
24750001,/1;993/2;1263/4;720/5;1235/6;1305
24750002,/1;993/2;1263/3;549/5;1236/6;1268
24750003,/1;1179/2;1469
24750004,/1;993/5;1236/6;1268
24800002,/1;1028/2;1284/6;1310
24800003,/1;1070/2;1309/6;1329
25000002,/1;1008/2;1350
25000004,/1;1150/5;1340/6;1440
25000005,/1;1095/5;1332/6;1432
25000006,/1;1095/5;1332/6;1432
25000007,/1;1019/2;1279/5;1249/6;1319
25000008,/1;1034/5;1259/6;1348
25000009,/1;1045/2;1305/6;1345
25000011,/1;1014/2;1299/6;1339
25000013,/1;1014/2;1299/6;1339
25000016,/1;1019
25000020,/1;1099/2;1369/5;1409/6;1409
25000021,/1;1009/5;1330/6;1430
25000022,/1;1088/2;1329/6;1376
25000023,/1;1109/5;1327/6;1427
25022001,/1;1029/2;1279/6;1339
25057001,/1;1029/2;1279/4;749/6;1339
25110001,/1;1120/2;1370
25110002,/1;1019/2;1279/5;1259/6;1315
25110003,/1;1040/2;1320/6;1340
25110004,/1;1039/2;1279/6;1315
25115001,/1;1029/2;1279/6;1319
25120001,/1;1024/2;1285/5;1245
25120004,/1;1029/2;1285/5;1245
25130001,/1;1039/2;1309/6;1339
25150002,/1;998/2;1266/5;1232/6;1294
25150003,/1;1244/3;980/4;840/5;1444/6;1514
25150005,/1;1124/2;1397
25200001,/1;999/2;1239/4;649/5;1199/6;1289
25200002,/1;999/5;1209/6;1299
25200003,/1;999/2;1265/6;1305
25200005,/1;989/2;1238/5;1189/6;1279
25200006,/1;999/2;1239/6;1299
25210002,/1;1099/5;1329
25210003,/1;1015/2;1269/6;1316
25220002,/1;1119/2;1379/4;740/6;1419
25220003,/1;1019/2;1279/5;1238/6;1319
25230002,/1;1005/5;1231/6;1292
25240001,/1;1049/2;1319/6;1339
25250002,/1;999/2;1269/6;1309
25270001,/1;1026/2;1292/6;1326
25290001,/1;1036/2;1304/6;1336
25290005,/1;1079/2;1359/6;1399
25300001,/1;1019/2;1269/5;1259
25300002,/1;1099/2;1359
25300005,/1;999/2;1268/6;1329
25300006,/1;998/2;1267/5;1250/6;1328
25300007,/1;1018
25300009,/1;1089/2;1359/6;1399
25320001,/1;1039/2;1299/6;1359
25320002,/1;1039/2;1299/6;1359
25330001,/1;1049/2;1303/6;1345
25340001,/1;1119/2;1359/6;1389
25350001,/1;998/2;1255/6;1331
25370002,/1;1009/2;1265/6;1290
25390001,/1;1029/2;1299/6;1359
25400001,/1;999/2;1269/4;779/5;1199
25400003,/1;999/2;1258/6;1303
25400004,/1;1019/2;1288/6;1309
25410002,/1;1029/2;1279/5;1249/6;1339
25410003,/1;1029/2;1279/5;1249/6;1339
25410004,/1;1029/2;1279/4;749/6;1339
25410005,/1;1008/2;1360
25410007,/1;1029/2;1279/5;1249
25420001,/1;1033/2;1287/6;1291
25420002,/1;1125/5;1347/6;1447
25420005,/1;1089/2;1359/6;1389
25430001,/1;1057/2;1283/6;1376
25430002,/1;1110/2;1360
25440001,/1;1050/5;1280/6;1360
25480001,/1;1029/2;1279/5;1238
25480003,/1;1050/5;1320/6;1400
25480004,/1;1089/2;1359/4;740/6;1399
25490001,/1;1009/3;759/5;1277/6;1359
25500001,/1;1029/2;1269/6;1339
25500002,/1;1115/5;1347/6;1447
25500005,/1;1020/2;1275/5;1266
25500006,/1;1030/2;1309
25510001,/1;1015/2;1272/6;1322
25530001,/1;1009/2;1275/6;1310
25550001,/1;999/2;1269/6;1309
25560001,/1;1049/2;1309
25600003,/1;992/2;1238/3;759/5;1199
25610001,/1;1014/2;1279/6;1296
25640001,/1;1014/2;1279/6;1296
25640003,/1;1184/4;833/5;1384/6;1454
25640004,/1;1184/4;833/5;1384/6;1454
25640007,/1;1154/4;829/5;1384/6;1484
25640008,/1;1029/2;1279/5;1239/6;1319
25660001,/1;1029/2;1279/5;1239/6;1319
25660002,/1;1039/2;1299/5;1269/6;1339
25660003,/1;1049/2;1309/6;1330
25700002,/1;999/2;1255/6;1299
25700003,/1;1125/5;1347/6;1447
25720002,/1;1080/2;1370/6;1410
25720008,/1;1089/2;1349/4;749/5;1279
25800001,/1;1009/2;1279/6;1315
25800002,/1;999/2;1260/5;1221/6;1295
25800003,/1;999/5;1221/6;1295
25870001,/1;1080/5;1320/6;1420
25870002,/1;1029/2;1279/3;890/6;1319
26000001,/1;999/2;1279/4;769/6;1299
26000003,/1;999/2;1279/4;769/6;1299
26000004,/1;999/2;1279/4;769/6;1299
26000005,/1;1084/2;1365
26000006,/1;1084/2;1365
26000007,/1;992/5;1221/6;1306
26000008,/1;992/5;1224/6;1312
26000011,/1;992/5;1224/6;1312
26000013,/1;994/4;749/5;1219/6;1299
26000014,/1;994/3;649/4;739/5;1219/6;1307
26000015,/1;994/5;1219/6;1307
26000016,/1;994/4;739/5;1219/6;1307
26100001,/1;998/2;1265/5;1209
26100002,/1;999/2;1265/4;750/5;1209
26100003,/1;999/2;1269
26100005,/1;1180/2;1370/4;790/6;1400
26100007,/1;1070/2;1340/4;710/6;1370
26110001,/1;1070/2;1340/4;710/6;1370
26110003,/1;1015/3;645/5;1230/6;1318
26110004,/1;1015/3;645/5;1295/6;1318
26120001,/1;1019/5;1239/6;1312
26120003,/1;1029/2;1299/6;1315
26120004,/1;1025/2;1285/5;1244/6;1309
26130002,/1;1009/2;1258/5;1228
26140001,/1;1009/2;1258/5;1228
26140002,/1;1159/4;839/5;1379
26140003,/1;1049/2;1319/6;1349
26140004,/1;1006/2;1282/6;1313
26140005,/1;1134/4;790/5;1354/6;1414
26150001,/1;1015/2;1274/5;1234/6;1304
26150002,/1;1118/2;1468
26170001,/1;1100/2;1350
26170002,/1;1100/2;1350/6;1440
26190001,/1;1080/2;1329/6;1359
26190002,/1;1005/2;1275/6;1289
26200001,/1;1028/2;1292/5;1260
26200002,/1;1028/2;1292/5;1260
26200003,/1;1002/5;1231/6;1324
26200004,/1;990/2;1260/5;1299/6;1299
26200005,/1;990/2;1260/5;1299/6;1299
26200006,/1;1021/2;1349/6;1379
26208001,/1;990/2;1260/4;599/6;1299
26210001,/1;1049/2;1319/6;1299
26216001,/1;999/2;1269/4;599/6;1299
26220001,/1;1029/2;1309/6;1349
26230002,/1;1021/5;1259/6;1321
26240002,/1;1085/4;720/5;1314/6;1414
26240003,/1;991/2;1258/6;1279
26240004,/1;1070/2;1320/6;1390
26240005,/1;992/2;1245/6;1279
26250001,/1;1069/5;1319/6;1369
26260001,/1;999/2;1279/5;1219/6;1289
26260002,/1;999/5;1219/6;1289
26270001,/1;999/5;1219/6;1289
26270002,/1;999/5;1219/6;1289
26270003,/1;1079/2;1317/6;1379
26270004,/1;979/2;1249/3;699/4;739/5;1219/6;1289
26270005,/1;1179/4;829/5;1379/6;1459
26270006,/1;979/2;1249/5;1209/6;1299
26290001,/1;979/2;1249/5;1209/6;1299
26290003,/1;994/5;1218/6;1298
26290008,/1;994/2;1259/5;1208
26290009,/1;996/5;1213
26300001,/1;999/2;1259/6;1319
26300002,/1;999/2;1259/6;1319
26300003,/1;1089/5;1307/6;1407
26300005,/1;990/5;1215/6;1302
26300006,/1;990/5;1215/6;1302
26300008,/1;1069/2;1342
26300009,/1;1060/2;1330
26300010,/1;1009/2;1279/6;1309
26300011,/1;1095/4;769/5;1307/6;1407
26300012,/1;992/5;1217/6;1302
26310000,/1;1088/2;1348
26320001,/1;1060/2;1330/5;1370/6;1380
26340000,/1;1048/2;1308
26380001,/1;1096/2;1356/5;1343
26390001,/1;999/2;1269/6;1289
26400001,/1;999/2;1269/6;1289
26400002,/1;1069/2;1319/4;779/5;1319/6;1359
26400003,/1;999/2;1259/6;1289
26400004,/1;1000/2;1259/5;1219/6;1289
26400005,/1;1038/2;1308
26400006,/1;1058/2;1292/5;1281/6;1323
26400007,/1;1084/5;1287/6;1387
26450001,/1;1068/2;1314/6;1344
26500002,/1;999/5;1227/6;1314
26500003,/1;999/2;1268/6;1292
26503001,/1;989/2;1269/4;745/5;1209/6;1299
26510001,/1;989/2;1269/4;745/5;1209/6;1299
26540001,/1;998/5;1228/6;1298
26600001,/1;998/5;1228/6;1298
26600002,/1;1104/2;1334
26600003,/1;1120/2;1350/6;1380
26600004,/1;1120/2;1350/6;1380
26600005,/1;1120/2;1350/6;1380
26600007,/1;997/2;1255/5;1217/6;1289
26600008,/1;1099/2;1339/6;1369
26600011,/1;1144/4;797/5;1354/6;1434
26600012,/1;1144/4;797/5;1354/6;1434
26600013,/1;1134/4;829/5;1354/6;1454
26600014,/1;992/5;1219/6;1302
26620001,/1;1120/2;1380/4;780/6;1420
26700001,/1;999/2;1262/6;1315
26730001,/1;1090/2;1360
26730002,/1;1090/2;1360
26730003,/1;1179/5;1389/6;1479
26730004,/1;1179/4;797/5;1389/6;1479
26740001,/1;1059/2;1329/6;1359
26740002,/1;1099/2;1349/6;1379
26740003,/1;1089/5;1307/6;1407
26750001,/1;995/2;1265/3;649/4;779/6;1279
26760001,/1;999/2;1279/5;1229
26780002,/1;1169/4;910/5;1369/6;1449
26780003,/1;1169/4;910/5;1369/6;1449
26780004,/1;1169/4;910/5;1369/6;1449
26780005,/1;1109/2;1316/3;799
26780006,/1;1029/5;1279/6;1379
26780007,/1;1004/4;649/5;1226/6;1319
26790002,/1;1004/4;649/5;1226/6;1319
26790003,/1;1030/2;1295/6;1323
26800001,/1;1030/2;1295/6;1323
26800002,/1;1134/4;790/5;1354/6;1434
26800003,/1;1134/4;790/5;1354/6;1434
